id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,funniness_average
965708397692649472,paty chapoy as minion jijji,0,3,0,0,0,0,0,
831608979864186881,mo se dice dame un beso en rabe mohamed lajeta,1,2,2,4,1,1,0,2.125
965938836965613568,es que yo soy un expert pero con ret raso aja aja aja no puedo con mi her mano en serio,0,3,0,2,0,0,0,
144103241905483776,pico estas en fac book rec ibes una not ica te emo ionas la abres es una solicit de city ville rt,1,1,2,0,2,0,0,2.0
161896042416185344,faltan number guido res para los number sera que lo log ramos antes de termina enero gracias todos por el apoyo,0,3,0,0,0,0,0,
965668858009808896,fuiste un gran problem luci,0,3,0,0,0,0,0,
965719017670537218,si te llamo luz me lumina,0,3,0,0,0,0,0,
965791650428739585,quiero estar re volado can unos temas aaaaaa la puta madre,0,3,0,0,0,0,0,
965661593446043648,sabes que ser un mal a cuando te des pier tan dos veces,0,3,0,0,0,0,0,
943304875550695424,pico pet la canci entera cuando te pier des tu parte favor,0,3,0,1,1,0,0,
965733769033539584,ando bien enamorada de mi gord panzo,0,4,0,0,0,1,0,
965716622722912256,metro caracas los nicos que disp one de bombas lac rim gen es la dicta dura los lect ivo que son prot ido por ellos,0,3,0,0,0,0,0,
965662524573040640,uber mex aqu mon huac para que te digan qu ching dos,0,4,0,0,0,0,0,
106733107994046464,era tan lejos que se durmi el gps fra ses,1,1,2,2,0,0,0,1.5
965774466382024704,od tu herman esta kill ahre,0,3,0,0,0,0,0,
965660901411098626,hilo de frases de poemas que me gustan,0,4,0,0,0,0,0,
815290655903772672,feliz nuevo que se cum plan todos sus deseos los que se pueden contar los que no,0,3,0,0,0,0,0,
965736403073159168,ya mijo s dign dad porfa,0,3,0,0,0,0,0,
942681357993603078,escu char con versa ones de otras person en el metro dar tu mental men,0,6,0,2,3,0,0,
408968080501374976,nac para ser rico lo que me falta es el dinero,1,0,0,4,1,0,0,2.2
965750168757919744,no puedo amar tanto mi ooo via que hermosa que es,0,3,0,0,0,0,0,
965676118320799745,siempre que nos sent imo mal nos junta mos con mi primo somos el o del fracas,0,3,0,0,1,0,0,
940749292377165825,re rse parar volver re rse tent arse llorar parar porque te quedas sin aire calm arte mirar tu amigo volver re rse,0,13,0,1,1,0,0,
451153252407836672,hoy es prime de abril porque ayer fue number de marzo ricardo arjona,0,3,1,0,0,0,0,
937139389133742081,te hacis la ruda carol alvo estai ando con mocos,0,4,1,0,0,0,0,
435120400926650368,unti roe frente para esa gente corrie que escu cha musica en la calle sin aud,0,3,0,0,0,0,0,
870419398565269504,le dice el pac ien al doctor doctor doctor toda la tarde no dejo de pensar en number number number number que es estr,1,0,1,2,3,0,0,2.3333
943624054904426496,por qu no me des per taste te habl number veces te grit number veces te electro cut te tir al suelo aaah que extra no escu,1,0,4,1,0,0,0,1.2
943298712012492800,esa horrible sens aci de levant arse temp rano en domingo,0,4,0,1,0,0,0,
146593883986472960,eso es un chupon noooo fui ver rep cul en number rt xd aja,1,1,3,0,1,0,0,1.5
965790643783192576,desde cuando nos odia tanto la gente de patron sul tras sul estoy en shock jajaj,0,3,0,0,0,0,0,
651511219959037952,me gusta mag arme dos cena la vez de un lado la gorda dic endo que no come carne del otro un mill de vacas feste jan,1,1,3,1,0,0,0,1.25
965955861645529088,alarc number podes venir mi ofi,0,3,0,0,0,0,0,
965738273716006915,muero por adopt este perro mi mama no quiere,0,3,0,0,0,0,0,
901566448962867205,chele ojo al perfil de mars form aci imp arc obj sobre conflict en oriente medio imp rede ble gan en serio,0,3,0,0,0,0,0,
722396874947358720,nivel de ingles alto tra duz estrella star bien arme una aci con esa pal abra yo ahora ber star dur mien,1,1,2,1,0,2,0,2.4
219586969473265664,cual fue tu parte favor de la pel cula cuando te agarre la mano oh que lindo si porque te ibas acabar las palo mit pinche gorda,1,1,1,2,0,1,0,2.25
965724717746401282,la mejor satis cci del a de hoy es saber que te fue muy bien en la expos ici cada sfu tiene su com pens,0,3,0,0,0,0,0,
965857958172200961,la bande rita en el balc es muy number no,0,4,0,0,0,0,0,
692377101543038976,hola como te llamas lo siento tengo novio te pre gun que como te llama bas no que si te qui ere casar conmigo guau,1,2,2,1,0,0,0,1.3333
833315217526267904,qu son puntos blancos en el jard hor mig haciendo la primera comuni,1,0,2,3,0,0,0,1.6
965824034641457154,ah pero que buena serie el ministerio del tiempo no tiene des per cio,0,3,0,0,0,0,0,
965789888821030912,number me caes bien te extra,0,3,0,0,0,0,0,
786732463129329664,amor es tener qui ense memes est pidos que nadie s le dar an risa probable men ella tam poco pero tiene que fingir que,1,2,1,0,1,1,0,2.6667
965231961634689024,si miden menos de number mejor ni se dejen la barba porque luego hasta are pinches enanos de blanca nieves no mamen,1,1,3,1,0,0,0,1.25
937125312248340480,grande el negro rada poni endo rar toda la familia,0,3,0,0,0,0,0,
965658590328496128,hoy me ca de las calera del trabajo qued grab en las mar de guri dad bonito lunes para todos,0,4,0,1,0,0,0,
174193062128529408,aqui en guate las leyes protege los del cue tes,0,3,0,0,0,0,0,
965761766029496320,nec nuevas series pel cul en netflix,0,3,0,0,0,0,0,
965790203418947584,estoy can sada pero la cosa ges no me deja dor mir entro ac para pasar el tiempo el internet con gon no me deja ver nada,0,3,0,0,0,0,0,
959780307149971456,no es flo jer es un estado de ahorro de erg corporal,1,3,1,5,0,0,0,1.8333333333333333
713518378669846528,vivo de pura vitamin com put dora coca cola chocolate,1,1,1,2,0,1,0,2.25
796386090844377088,todo es culpa de leonardo dicaprio desde que gan el oscar alter el orden del univers trump president,1,1,0,2,2,0,0,2.5
104230806804893698,oye os crees que tengo mmh number uy mo divina ste es que tengo un her mano que tiene number es medio bobo fb,1,2,1,0,1,1,0,2.6666666667
965749053085581312,que feo perder toda la usi en dos seg undo,0,3,0,0,0,0,0,
965803537111441408,con todas mis fuerzas quiero deseo estudi eso pero no se si voy guan tar tantos os,0,3,0,0,0,0,0,
80583602072600576,un fun iona rio otro un caf no qu me des pier his tes,1,0,3,2,0,0,0,1.4
965668086257987584,qu paja ir particular mijito,0,3,1,1,0,0,0,
477129995274309632,hola qui eres no t me greg pero est amos hab lando en person idiota,1,0,3,1,1,0,0,1.6
939166254593642496,y yo con claro video noggin salo morra,0,3,2,0,0,0,0,
296447285875838976,alo el hospital de ni os chi que quele,1,0,2,2,0,1,0,2.0
249363338482573312,los guapos tui team los vierne por la noche,0,3,0,0,0,0,0,
965707055502970881,lav kids number porque es mel end un grande implement eso que le qui ere rosario,0,3,0,0,0,0,0,
965734813436207104,no hay nada mas lindo que la ducha bien fria des de entrena,0,3,0,0,0,0,0,
318048884582658048,ne pas les homo sex uel dieu fait cela pour que les gra ses aussi des amis,0,3,0,0,0,0,0,
965770167203573761,entr tanto las ricas abort las pobres mueren corta la bocha,0,3,0,0,0,0,0,
965830175098396673,vuelve la poca de las ojeras,0,3,0,0,0,0,0,
965937087911428098,buenos ben cido a para todos,0,3,0,0,0,0,0,
607327970995412992,te un tema yo no soy de car temas,0,3,0,0,0,0,0,
752719474403319808,vue dragon ball nuevo cd de blink number todos jug ando pok mon si gui gres el tiempo para ir por unos chee de number pesos,1,1,0,2,2,0,0,2.5
965815432140742656,super amos la media guardia ya nos demos ir,0,3,0,0,0,0,0,
965948685195636736,no quiero volver me quiero quedar con la tranquil dad de ac,0,3,0,0,0,0,0,
965730853992259584,pinche o del perro ah de ser chi hua hue por eso est tie tie,1,1,2,1,1,0,0,1.75
929168559736946688,es que no sabes lo que ten emo que sufrir las mujeres para estar guapas tam poco,1,0,1,3,2,0,0,2.1667
815012460205776897,que pedo ya qui ren el momazo,0,4,0,0,0,0,0,
158975660625362944,entra un tipo en una farm cia tiene pas till para los nerv ios si pues tomese dos que esto es un asalto fb,1,0,2,0,2,0,1,2.6
928780346094743552,est bse sion ada con la dieta pero qu dices cal carolina eso his tes humor anecdota cort,1,1,1,1,2,0,0,2.25
965784314578374656,no se que me esta pas ando,0,3,0,0,0,0,0,
914597546428788736,tipico levant arse las number tener el des caro de dormir la siesta,1,2,2,1,0,0,0,1.3333
618842367802609664,mir mam number rts cu nta plata ganas con eso fatality,1,2,0,1,2,0,0,2.6667
781244757775228928,me da una car de un lar yo bien fres en el oxxo,0,3,0,0,0,0,0,
736575326826815489,borr y son risa nueva de eso se trata,0,3,0,0,0,0,0,
965822432438292480,si te chatea stupid ece no te quiere dejar ir pero que nismo bro,0,4,1,0,0,0,0,
952918298361937921,el otro a mi hijo hizo un salto mortal en la hace nat aci hac his tes,1,0,4,1,0,0,0,1.2
965763322095325184,eagar roe temblor pre gun como estoy,0,3,0,0,0,0,0,
965761313023647744,la duraa,0,3,0,0,0,0,0,
317003095311777792,andrew alvarez en su nueva secci en wapa las number team lao are ali dad,0,3,0,0,0,0,0,
100987872219365376,dos amigos pues no veas si era feo albert einstein pues anda que su her mano frank frank einstein fb,1,1,1,3,0,0,0,1.75
965721928521715713,liberty me cambia el router de number mbps ahora que me pone el de number me esta iran number,0,3,0,0,0,0,0,
965771303851610113,no tien esas chicas que van friend zone ando todos por divers luego se quejan que est solas haha,0,3,0,0,0,0,0,
965761979934756864,no puedo estudi si no tengo musica,0,3,0,0,0,0,0,
965746259683430400,la valentina pic ante es legal,0,3,0,0,0,0,0,
314163403314847744,soy de ese number de la bla que des de la vaca ones no se erda ni de como crib,0,12,2,1,1,1,0,
867943262908276736,no se valen nah uel manos de man quill guzm,0,3,0,0,0,0,0,
404106043644334080,yo no tengo mala letra tengo mi propia fuente,1,2,2,1,0,0,0,1.3333
164007352629071872,s moles que caramel pegado en la muela his tes,1,2,0,1,1,1,0,3.0
965789138061475840,apart de hoy ir rumbas todo pero sin beber alcohol,0,3,0,0,0,0,0,
835649165900279808,un minuto de silencio por todas esas mam y abu elit que ya le esta ban tend endo al what app se les actual,1,1,1,1,2,0,0,2.25
965665624176431104,te deseo lo mejor lo mejor soy yyyy yyyy,0,3,0,0,0,0,0,
965735144765165573,ya puedo llevar arma fur de pana der en el life feudal,0,4,0,0,0,0,0,
940816817379069953,no ser vaca ones hasta que no sepa que a de la semana es,0,3,1,0,1,0,0,
938872912810999808,qui est amos mobil donde movers es lo weno,0,3,0,0,0,0,0,
965730245834878976,hoy estaba en la calle con la pulse lgbt paso un pibe con la misma pulse me sonrio fue re amiwis,0,3,0,1,0,0,0,
840040853297123328,nunca vier ganas de cono cer una person por primera vez otra vez,0,3,0,0,0,0,0,
963454189711118336,pico te sonr y vida los problem,0,3,0,0,0,0,0,
861044051797213184,vamos ch vez jr dale una ale tu pa,0,3,0,0,0,0,0,
957346709167923202,dices voy estudi de repent todo tu red se vuelve mas tere sante,1,2,1,1,0,0,1,2.6667
965704706717822976,extra el disney channel de pepper ann doug,0,3,0,0,0,0,0,
917798638952181760,qui te gusta te doy una pista si bueno pie por tu termina en no,1,3,4,1,0,0,0,1.2
397551480049131520,gun sufren por amor yo porque es lunes,0,3,0,1,0,0,0,
813152176193343494,bit cora de rec lent a number el o pasado apr end imo la cci si no cab amos el pavo antes del number el pavo aca bar con tros,1,0,0,3,2,0,0,2.4
754061480346001408,mam por que ese palest esta subie al avi con un mont de volt orbs pokemon,1,2,3,0,0,0,0,1.0
932407724700205056,en el puente yo estar tu lado,0,3,0,0,0,0,0,
835897054908010496,puedo record los atajos de mario bros que apr end hace dos cad pero ya olvid qu vine la cocina,1,0,1,2,2,0,0,2.2
796040103780941824,mono de viaje hag amos male no es mejor comp rar las chas gracias gracias sus likes son pla usos para,1,1,1,3,0,0,0,1.75
965828522575986688,le dije una amiga que tomara act tru cut ay veces no por que nac,0,3,0,0,0,0,0,
929470795130081280,fui al oxxo poner una car la cajera me pidi mi mero obvio le di uno falso porque tengo esposa la amo,1,2,2,1,0,0,0,1.3333
965742216353337344,que dill par arme n las number am,0,3,0,0,0,0,0,
942407141352189952,me tratas mal yo te trato peor me tratas bien yo te trato mejor as de simple,0,9,0,0,0,0,0,
21541219770,doctor estoy nica es grave no jul,1,0,3,0,2,0,0,1.8
926295858282242049,ya tengo listo mi fra de recibo de la luz nos vemos en el hotel victoria,0,3,0,0,0,0,0,
970484115295408128,ese es mi paisa can tando dame el que no le dio ni una nota no el negro oscars,1,2,3,0,0,0,0,1.0
90457220000653312,his amor te voy hacer un castillo para hace rte el amor como una princes mejor me haces un manic mio pic hamo como locos his tes rt,1,0,4,0,1,0,0,1.4
965878887753355266,si qui ere saber de mi solo tienes que ver el mensa que te he deja,0,3,0,0,0,0,0,
296800060111466496,todos los dias son dias madre padres san valentin dar gracias todos los dias son santos todos los dias hay amar gretchen cuo tes,0,3,0,0,0,0,0,
965741876618956800,dicen que lo bueno tarda yo llevo per ando tanto tiempo que lo bueno no quiere venir,0,3,0,0,0,0,0,
926887523426717697,no te pre cup tu secret est salvo conmigo porque tus cosas me valen verga,1,1,2,2,0,0,0,1.5
965770762811559936,lo malo es que no se deja hacer cari,0,3,0,0,0,0,0,
157547235268239361,soy muy bueno en la cama puedo dormir por horas sin des pert arme aja mal pens dos rt,1,0,3,1,1,0,0,1.6
965805403547357184,number puto,0,4,0,0,0,0,0,
965776815187988480,como puede ser que te boro ten mis place res,0,3,0,0,0,0,0,
716381263897071616,por qu no adur pir qu ni mid iris,1,1,0,2,0,2,0,3.0
965707219084955648,hasta siempre que viva la revoluci nnnn,0,3,0,0,0,0,0,
965787053475745794,qu imp ten cia tan brava,0,3,0,0,0,0,0,
965734716954566657,que terrible el a de hoy creo que s jet read no pudo ser,0,4,0,0,0,0,0,
965744682608349185,me odio,0,3,0,0,0,0,0,
965772004321366016,no existe ning una guerra buena chico,0,3,0,0,0,0,0,
965730363246088197,qui ene son reales qui ene no,0,3,0,0,0,0,0,
164799695678488578,alo comcel no con vegeta xd aja rt,0,3,1,0,0,0,0,
965793453979336704,pobre diab aaa iora por un pobre diablo ooo,0,3,0,0,0,0,0,
965750005196902401,resp para y para luis porque hoy con esto da cuerda haters para rato,0,3,0,0,0,0,0,
749431221755662336,veces la luci est en sap are cer por un tiempo,0,3,0,0,0,0,0,
367707171657482240,se or le limp amos el para bris por favor number number wey no mames dijo que ahora qu hace mos no wey corre,1,1,0,3,1,0,0,2.25
965759656294526976,jesy esta usando rastas de ah viene todo jak ay que horror,0,3,0,0,0,0,0,
733670391609053184,la adic twitter no se cont agia se tui tea,1,2,0,1,2,0,0,2.6667
965669017364123650,en puto moment he dejado mi cabeza que vuelva sentir joder,0,3,0,0,0,0,0,
816835566251769856,el alumno no prue materia se especial en la sig natura,1,0,2,2,1,0,0,1.8
965787103807275008,quiero ver como tu cuerpo va per dose en el mio sin saber volver atr,0,3,0,0,0,0,0,
965814031222300672,bue vi esa foto casi llore dejjja,0,3,0,0,0,0,0,
965785660958367744,mil historia de col cari cias mucha pieel,0,3,0,0,0,0,0,
701743861526306816,oye guapo qu ojos tan lindos tienes gracias ber verlos cuando veo mi novia hasta me brill todos los hombres siempre,1,2,2,0,0,0,1,2.3333333333
965806015919919105,en las noches me dan ganas de sap are cer no volver,0,3,0,0,0,0,0,
940737212538290176,m tambi la ropa me habla me dice ooo oom pram,1,2,2,1,0,0,0,1.3333333333
279336637102706688,ent once satan dijo hag amos que las mujeres se enamor de los s pen jos que no las valor,1,2,2,0,1,0,0,1.6667
436298161884106753,si la casa de tu mejor amigo no es tu segunda casa no es tu mejor amigo,0,3,0,0,0,0,0,
965781437298429952,otra vez noo,0,3,0,0,0,0,0,
775326744559558656,los ver dad eros hombres no dan rosas dan zones,0,3,2,0,0,0,0,
965668115601338369,que peli puedo mirar bue,0,3,0,0,0,0,0,
965741591414616064,me cant pero me can tar mas si hab lar menos mi amor aja aja aja aja aja aja aja aja aja aja aja nunca,0,3,1,1,0,0,0,
965692492904529924,gun dicen cosas term haciendo todo lo contra rio se creen que son libres peroo se vid de sus pala bras,0,4,0,0,0,1,0,
536366809675739136,aud fon sica vidar del mundo por un rato,0,9,0,0,0,0,0,
722607378437443584,yo soy de esos que entran facebook no habla con nadie lo entro ver qu pen deja das hacen mis amigos com part cosas,0,3,0,0,0,0,0,
327608899136004096,un pollo al spiedo con versa con otro que calor ac aden tro no siii pero lo que me mata es el ca en el orto,1,0,1,0,3,1,0,2.8
965779428218253312,lo peor del a contra mi nut logo en el gym des de que no segu la dieta ni vine al gym en number sem reg ada,0,3,0,0,0,0,0,
710438083250917376,la vida es como un libro gun amigos est en una pagina otros solo en un capit entr los ver dad eros est en toda la historia,0,3,0,0,0,0,0,
146022282681266176,muerte al pan dulce con frutas fra ses,0,3,0,0,0,0,0,
965794586454044673,lo o es punto a parte rame pa lante calle pero elegant,0,3,0,0,0,0,0,
902563249392033792,los abu los ber ser tern,0,6,0,0,0,0,0,
305525138529587200,mam te present mi novia eso es un trap ead por qu siempre tienes que verle defect mis novias te odio,1,1,2,3,0,0,0,1.6
859535708620550144,ojal la escuela fuera como una serie de netflix para aca bar en number as,1,2,0,2,1,0,0,2.3333
965753704564559873,que embo lee,0,3,0,0,0,0,0,
461629952107229184,hazard se queja que no jug amos f tbol se ha queda una bonita noche para cambia la cer radu en stamford bridge que no entre s,0,4,0,0,0,0,0,
965799921608806401,mario,0,3,0,0,0,0,0,
661376004817072129,qu hijo copado tenes mo lo apago,1,0,0,4,0,1,0,2.4
749838418276970497,toma alguna medic no operaci ones no ler no algo que greg mi ex es bien puta sobre su salud ah no nada,1,0,4,0,0,1,0,1.6
177149698036080640,mi madre hace milagro pero conmigo se pas xd,0,3,2,0,0,0,0,
942459396361195520,eres dorm ilona eres perfect,0,6,0,0,0,0,0,
965696183875330048,diablo aja aja,0,3,0,0,0,0,0,
169534316114739200,mi amor yo no estaba tan bor cho no pen dejo taste mi tortuga dic endo soy mario bros fb,1,1,0,2,3,0,0,2.6
961166989942312961,quiz los number tigres esta ban tes porque ellos comen carne no trigo,1,1,0,1,2,1,0,3.0
407850719123738624,porno ense borrar el historia,1,0,1,2,1,1,0,2.4
965757575928143873,por qu no abre godo todos los as cuando yo estoy de vaca ones,0,4,0,1,0,0,0,
965718464005537792,era hoy ram,0,3,0,0,0,0,0,
965710629079257093,que ay all rubio estar per ching que suene day in the life de the beatles porfa pas all,0,3,0,0,0,0,0,
308740554349498368,yo tambi en el cine digo esta hay que venir verla eh nunca voy xd,0,3,1,0,1,0,0,
965761807959896065,voy tener que levant arme las number am por el estreno de want you back llega ser otro nuncio ahi si me voy querer tirar de un puente,0,4,0,0,0,0,0,
965811984435474438,que haria sin anto ivan en estos momentos,0,3,0,0,0,0,0,
965931446593556480,como extra aba el frio,0,3,0,0,0,0,0,
146592382576640001,la vida es dem asia corta como para extra una usb de forma segura,1,3,1,4,2,4,0,2.8181818181818183
965727477564891137,quien con sitio para plan car una orgy party para el fin de sem en ccs,0,3,0,0,0,0,0,
965697064666632193,el otro a sal con mi familia carre tear me di cuenta que estaba super aburr ida ya ni eso sab hacer carre tear,0,3,0,0,0,0,0,
965780875278462976,juntas por siempre salsa victoria,0,3,0,0,0,0,0,
965954603320721408,tengo un examen hoy yo voy llorar,0,3,0,0,0,0,0,
965845509490528256,muy bueno lo que subie ran de rada netflix,0,3,0,0,0,0,0,
944652494545747968,pico contest dorm ido no saber qu hab last,0,4,1,0,0,0,0,
965757676566302721,pero en el fondo yo se lo que digo el tiempo me dar la raz dna,0,3,0,0,0,0,0,
285231204435890176,mi ex no somos amigos tam poco emi gos lo somos dos extra con recuerdos en com,0,3,0,0,0,0,0,
921810218182496257,vamos todos ya al hotel victoria para mover el esque leto,0,3,0,0,0,0,0,
419226674647924736,ead s bajito que vais lesion bale,0,3,1,0,0,0,0,
921801678113959937,llevo tres noches sin dormir estoy s muerto que el prd,0,3,1,1,0,0,0,
676878930662461440,soy un boli de navidad mam el mari de mi pap se volvi pintar los huevos con tus cosm tico ppc eco,1,0,5,0,0,0,0,1.0
210187855727828994,la abuela le esta can los piojos jai mito se le sale un pedo jai mito le dice as es abuela si no puede con las as deles plomo,1,1,3,1,0,0,0,1.25
753035009527803904,si toca beber mos si toca dormir dorm imo si toca estudi mos,1,0,1,2,1,1,0,2.4
456434464781242368,hoy ump limos number os de estar online com parti endo divers con des gracias por todo su apoyo number cum plea ajac his tes,0,3,0,0,0,0,0,
965783219881828352,no grites loca,0,3,0,0,0,0,0,
823701321131978753,amo twitter me quiero quedar vivir ac para siempre,0,4,0,0,1,0,0,
905099963499143168,rt si tambi diji ste estoy bien cuando esta bas punto de llorar,0,3,0,0,0,0,0,
965777112987729920,icon osma mi voto es para lom sse guro de medina number en el top ten icon gracias club yucatan terri rio medina,0,3,0,0,0,0,0,
312313341722914816,me cae bien cool el nuevo papa ve un ver dad ero siervo dios mild eee,0,4,0,0,0,0,0,
965894347978833925,seaca bael vera feliz martes todos saludos al me lea a ti obvio,0,3,0,0,0,0,0,
144102402910457857,un rabe dice amor vend number col ones number calzones hice number la esposa dice yo con number col sin calz hice number,1,0,3,0,0,1,1,2.4
721467035839016960,mam qu es esto tu comida pero estas son croquet en salsa verde no qu te gusta mucho usar el filtro de perro de snap chat,1,1,2,1,1,0,0,1.75
965815318902910981,me siento vac vele sigo viendo la casa de papel porq no tengo otra serie,0,3,0,0,0,0,0,
622506729478221824,si alg dia term amos presos por scar gar sica lo pido que nos sep aren por nero musicales,1,2,1,1,4,2,0,2.875
965927671732555776,pa que ponen un sec has en la si no lo van abrir temp rano pa queee,0,3,0,0,0,0,0,
278592619360169985,toc toc quien es el amor de tu vida nahh la cer vez no habla,1,0,6,3,5,5,0,2.473684210526316
965845677250174976,neta que hub era hecho todo por ti pero la cagas muy feo,0,4,0,0,0,0,0,
576540204925874176,buen humor has que me erdo de la final del mundi,1,2,1,1,1,0,0,2.0
965729671202689024,por qu tienes can dado colme,0,3,0,0,0,0,0,
63741829178335232,ted has que los chinos nazcan rubios,1,1,2,2,0,0,0,1.5
965765683484209152,argentina feliz cumple rocha que sigas cum pli endo de tus sue amamos,0,3,0,0,0,0,0,
965665557055004672,yo vengo dar dms chamas se act ivan se act ivan blue,0,4,0,0,0,0,0,
933511295101554688,me da como julepe que guill se duerma en ese sill se ve modo,0,3,0,0,0,0,0,
727274492750385152,perd si te rez un lot udo es que en real dad si soy un lot udo,1,2,1,2,0,0,0,1.6667
750829268544827393,culpa sabes como se dice her mano en no brother ni idea,1,2,2,1,3,0,1,2.571428571428572
122726013020016640,gracias steve jobs por la big mac con cari alicia machado via her rel number fb,1,2,2,0,0,1,0,2.0
965378895523598337,si le llega un what app no lo quiere abrir del ante de ti es porque te anda poni endo los cue rno anse al tiro,0,4,1,0,0,0,0,
965765033371275265,arriba esta que para abajo ve mija detr suyo viene esa lica gad asi que no escupa mucho pa arriba est pid ignorant,0,3,0,1,0,0,0,
482237317349122048,tan linda sin novio aja aja tonto tu eres mi novio aja aja aja te estoy cor tando ay,1,2,8,2,0,0,1,1.5454545454545454
787418109468512256,lo bueno de ser lter es que puedes salir los saba dos donde quiera yo por jem plo estoy en casa de mis as ando,1,0,0,1,2,2,0,3.2
965768615319560194,el maestro centu siempre huele mi abu eli,0,4,0,0,0,0,0,
758710169241001984,no est mal que seas puta tros los hombres nos can tan las putas pero tienes number os dos hijos ponle mite tu put,0,3,0,0,0,0,0,
965697505106198528,los alp las com pot son vidaaa,0,3,0,0,0,0,0,
794609720397074432,mujeres con cara bonita pero que no tienen nalgas dios da dios quita,0,3,0,0,0,0,0,
965762596480614400,comi igual number cavalo,0,3,0,0,0,0,0,
950579643345600513,tu media naran yo no uso medias de ese color,1,0,0,3,3,3,1,3.2
472100920109449216,hazme sitio que no cabo se dice quepo da lo mismo si al fin al quepo me has ten dido,1,0,0,2,3,0,0,2.6
965748163872219136,para no perder la cost umb voy seguir viendo la serie,0,3,0,0,0,0,0,
778685653445861376,esa com put dora juan es dell maestra ah pens que era tuya aja aja fuera de mi clase pero si ted fuera,1,0,3,1,1,0,0,1.6
965789951744008192,die eve reggaeton len best remix heart awards,0,12,0,0,0,0,0,
965733940987400192,fantastico number number number,0,3,0,0,0,0,0,
965683026343743488,me voy te ir el pelo otra vez ojala no quede peor de lo que esta,0,3,0,0,0,0,0,
965719806187114498,el que hace lo que siente gana aunque pierda,0,3,0,0,0,0,0,
291391287763013632,viv imo en un mundo donde hay cada vez s smartphones menos smart people,1,3,1,7,0,0,0,1.875
957300902079188998,pico leer con versa ones viejas no saber si re o llorar,0,3,0,0,0,0,0,
906920027705589760,no veo la nec dad de ir formal un trabajo cuando la conf ian del client se afi anz con result dos no en terno cor bata,0,3,0,0,0,0,0,
965770532129071104,apr ender es como remar contra corrie en cuanto se deja se retro cede edward benjamin britten,0,3,0,0,0,0,0,
965711136590049281,hay gente tan diferent en este mundo por eso pienso que todo tiene un prop cada cul vale la pena,0,3,0,0,0,0,0,
965758888720003072,casi number hs,0,3,0,0,0,0,0,
888977965014544384,las mujeres que hablan de literatura me ponen bien bonito el proc eso bio de mi pot debido la greg aci de pamina,1,2,2,1,0,0,0,1.3333
945083424695394304,mam en la escuela un extra nos rec drogas qu iste le compr al de siempre asi es hijo des cono cido nada,1,0,1,2,2,0,0,2.2
727152496876085249,si no sabes qu acer tu mam este number de mayo hazla mi suegra es el mejor regalo que podr darle,1,1,1,0,2,1,0,2.75
965670342793580544,feliz cumple made out foam,0,3,0,0,0,0,0,
729508714273767424,por culpa de los cel lares ya nadie lee el verso del shampoo la hora de cagar qui sabe con qu ching der nos este mos ando,1,1,1,3,1,0,0,2.0
969472786858172416,aja aja aja de qu te es de por qu por que antes me gust bas ahora tambi,1,1,4,0,0,0,0,1.0
965691356235616256,al final result cierto todo lo que dec an,0,4,0,0,0,0,0,
964137163456737280,consul rio de rug stic sale el dico dice hola veo que hay caras nuevas,1,0,2,0,1,2,0,2.6
934918382486544385,las pas till anti concept ber de ser para los hombres es s cil quit las balas un arma que salir ileso de una bala cera,1,2,0,1,2,0,0,2.6666666667
965773170316906496,uhhh me control aba lo que pon jajaja besos bye bye,0,3,0,0,0,1,0,
965709790210023425,amo daniela chac,0,3,0,0,0,0,0,
965776399964557312,altos bol udi los que le dicen topos la gente que no sabe algo lo demu estr topo seria no saber un choto hace rte el que sabes,0,3,0,0,0,0,0,
380043895721041920,temblor de number en la escala de richter en mi casa en todo lond res de la risa al ver silla lesion de nuevo,1,1,3,0,1,0,0,1.5
940303213479251969,estoy ten endo el dic bre s aburr ido de mi vida,0,4,0,0,0,0,0,
965765381506977797,gd son con el aborto te gusta cojer banca el parche corta,0,3,0,0,0,0,0,
965748801435852800,que hermosa familia ten,0,3,0,0,0,0,0,
210864062395990016,eres bueno en la cama claro ya no me orino tanto xd,1,1,1,0,3,0,0,2.5
913918070531354624,mi excusa favor es soy hombre pues ya sabes como somos,0,3,0,0,0,0,0,
546748311290806272,limp iar tu cuarto number limp eza number que jars number jugar con lo que vas contra,1,2,1,1,1,0,0,2.0
965706250204909569,ma ana es el ltimo cap tul accident number ala number,0,3,0,0,0,0,0,
965954402019311622,mi mejor amigo esta en mi curso este o soy feliz rancho zane lli,0,4,0,0,0,0,0,
965841982093479936,pero nunca sabr lo que duele tu nombre,0,4,0,0,0,0,1,
330316660290510848,pico en pel cul de terror hay gui ah como si el sino fuera responder estoy en la cocina qui ere un sandwich,1,0,2,2,1,0,0,1.8
319183803463639041,vald hab lita ibrahimovi shhh filhos da puta,0,3,0,0,0,0,0,
681455055594209280,date con la mujer que crea en los hor sco pos si cree en esas ment iras tambi creer las tuyas,1,1,1,2,0,1,0,2.25
940898288450011136,no le voy hablar no le voy hablar no le voy hablar no le voy hablar no le voy hablar no le voy hablar no le voy hablar hola,0,9,0,0,2,0,0,
965666194597531648,amo todos los per rito los quiero todos para miiii,0,3,0,0,0,0,0,
297502621386805248,mam mam cres que soy fea no hija tienes todo lo que un hombre quiere pelo en echo esp alda amplia voz gruesa xd,1,0,1,3,0,1,0,2.2
